SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-05-02,1.0,234.5,246.23
10162-023-01,"Sorrento, 3 Light LED Pendant, Mixed, Chrome Canopy",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-07,1.0,338.0,354.9
10162-023-02,"Sorrento, 3 Light LED Pendant, Mixed, Black Canopy",10,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-03-12,1.0,335.0,351.75
10162-023-02,"Sorrento, 3 Light LED Pendant, Mixed, Black Canopy",10,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,3.0,854.25,896.97
10162-023-02,"Sorrento, 3 Light LED Pendant, Mixed, Black Canopy",10,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,335.0,351.75
10162-023-02,"Sorrento, 3 Light LED Pendant, Mixed, Black Canopy",10,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,5.0,1340.0,1407.0
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-13,2.0,676.0,709.8
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-22,1.0,338.0,354.9
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,338.0,354.9
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,1.0,338.0,354.9
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-21,1.0,338.0,354.9
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,4.0,1081.6,1135.68
10162-023-07,"Sorrento, 3 Light LED Pendant, Mixed, Gold Canopy",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,2.0,535.5,562.28
10164-018-07,"Sorrento, 12 Light round LED Chandelier, Amber, Gold Canopy",1,BC,C00188,Robinson - Penticton,MR - Luminescence,CAD,2025-09-05,1.0,1307.0,1476.91
10164-023-01,"Sorrento, 12 Light round LED Chandelier, Mixed, Chrome Canopy",1,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,1307.0,1372.35
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-06-27,1.0,1154.0,1211.7
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,1154.0,1211.7
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-09,1.0,1154.0,1211.7
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1.0,1154.0,1211.7
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,1154.0,1211.7
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,807.8,848.19
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1.0,923.2,969.36
10164-023-02,"Sorrento, 12 Light round LED Chandelier, Mixed, Black Canopy",9,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,2.0,1832.6,1924.23
10164-023-07,"Sorrento, 12 Light round LED Chandelier, Mixed, Gold Canopy",5,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-06-06,1.0,1307.0,1372.35
10164-023-07,"Sorrento, 12 Light round LED Chandelier, Mixed, Gold Canopy",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-10-17,1.0,1307.0,1372.35
10164-023-07,"Sorrento, 12 Light round LED Chandelier, Mixed, Gold Canopy",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-11,1.0,914.9,960.64
10164-023-07,"Sorrento, 12 Light round LED Chandelier, Mixed, Gold Canopy",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,1307.0,1372.35
10164-023-07,"Sorrento, 12 Light round LED Chandelier, Mixed, Gold Canopy",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,1.0,1307.0,1372.35
10164-024-02,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Black Canopy",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,1307.0,1372.35
10164-024-02,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Black Canopy",2,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-12,1.0,1307.0,1372.35
10164-024-07,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Gold Canopy",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,1472.0,1545.6
10164-024-07,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Gold Canopy",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-16,1.0,1672.0,1755.6
10164-024-07,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Gold Canopy",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,1.0,1472.0,1545.6
10164-024-07,"Sorrento, 12 Light Round LED Chandelier, Mixed with Copper Leaf, Gold Canopy",4,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-07-03,1.0,1472.0,1545.6
10167-017-01,"Sorrento, 21 Light Round LED Chandelier, Clear, Chrome Canopy",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-13,1.0,2319.0,2434.95
10167-017-02,"Sorrento, 21 Light Round LED Chandelier, Clear, Black Canopy",1,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-05,1.0,2191.0,2300.55
10167-018-07,"Sorrento, 21 Light Round LED Chandelier, Amber, Gold Canopy ",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,1.0,2167.0,2275.35
10167-019-02,"Sorrento, 21 Light Round LED Chandelier, Smoke, Black Canopy",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-21,1.0,2191.0,2300.55
10167-023-02,"Sorrento, 21 Light Round LED Chandelier, Mixed, Black Canopy ",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-10,1.0,2191.0,2300.55
10167-023-02,"Sorrento, 21 Light Round LED Chandelier, Mixed, Black Canopy ",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,2.0,3505.6,3680.88
10167-023-07,"Sorrento, 21 Light Round LED Chandelier, Mixed, Gold Canopy ",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-15,1.0,2319.0,2434.95
10167-023-07,"Sorrento, 21 Light Round LED Chandelier, Mixed, Gold Canopy ",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,2319.0,2434.95
10167-023-07,"Sorrento, 21 Light Round LED Chandelier, Mixed, Gold Canopy ",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-27,1.0,2167.0,2275.35
10167-023-07,"Sorrento, 21 Light Round LED Chandelier, Mixed, Gold Canopy ",4,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-08-13,1.0,2319.0,2434.95
10167-024-02,"Sorrento, 21 Light Round LED Chandelier, Mixed with Copper Leaf, Black Canopy",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-21,2.0,4664.0,4897.2
10169-023-02,"Sorrento, 32 Light LED Grand Chandelier, Mixed, Black Canopy",1,BC,C00091,Design Lighting,MR - Luminescence,CAD,2025-06-30,1.0,4136.0,4342.8
10169-023-07,"Sorrento, 32 Light LED Grand Chandelier, Mixed, Gold Canopy",1,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-11,1.0,3064.6,3217.83
10169-024-02,"Sorrento, 32 Light LED Grand Chandelier, Mixed with Copper Leaf, Black Canopy ",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-21,1.0,4642.0,4874.1
10169-024-07,"Sorrento, 32 Light LED Grand Chandelier, Mixed with Copper Leaf, Gold Canopy ",4,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,2.0,6806.8,7147.14
10169-024-07,"Sorrento, 32 Light LED Grand Chandelier, Mixed with Copper Leaf, Gold Canopy ",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-10-17,1.0,4862.0,5105.1
10169-024-07,"Sorrento, 32 Light LED Grand Chandelier, Mixed with Copper Leaf, Gold Canopy ",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,4862.0,5105.1
10172-019-02,"Sorrento, 16 Light Oval LED Chandelier, Smoke, Black Canopy ",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,1708.0,1793.4
10172-019-02,"Sorrento, 16 Light Oval LED Chandelier, Smoke, Black Canopy ",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,1708.0,1793.4
10172-023-01,"Sorrento, 16 Light Oval LED Chandelier, Mixed, Chrome Canopy",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,2.0,3580.0,3759.0
10173-12-2-013,"Siena, 2 Light Linear LED Pendant, Brushed Black",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,3.0,1188.0,1247.4
10173-12-2-013,"Siena, 2 Light Linear LED Pendant, Brushed Black",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,1.0,0.0,0.0
10173-12-2-014,"Siena, 2 Light Linear LED Pendant, Brushed Gold",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-16,3.0,1188.0,1247.4
10173-12-2-14-5K,"Siena, 2 Light Linear LED Pendant, Brushed Gold",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-28,3.0,1188.0,1247.4
10173-014,"Siena, 6 Light Linear LED Chandelier, Brushed Gold",5,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-09-26,1.0,811.0,851.55
10173-014,"Siena, 6 Light Linear LED Chandelier, Brushed Gold",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,1.0,757.0,794.85
10173-014,"Siena, 6 Light Linear LED Chandelier, Brushed Gold",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-16,1.0,811.0,851.55
10173-014,"Siena, 6 Light Linear LED Chandelier, Brushed Gold",5,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-02-07,1.0,811.0,851.55
10173-014,"Siena, 6 Light Linear LED Chandelier, Brushed Gold",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1.0,648.8,681.24
10173-014-5K,"Siena, 6 Light Linear LED Chandelier 5000K, Brushed Gold",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-28,1.0,757.0,794.85
10173-41-2-3K,"Siena, 2 Light Linear LED Pendant, Painted Brushed Champagne",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,3.0,1188.0,1247.4
10174-013,"Siena, 8 Light Linear Chandelier, Brushed Black",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-06,1.0,1055.0,1107.75
10174-013,"Siena, 8 Light Linear Chandelier, Brushed Black",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-02,1.0,1055.0,1107.75
10174-013,"Siena, 8 Light Linear Chandelier, Brushed Black",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-06,1.0,1055.0,1107.75
10174-013-4K,"Siena, 8 Light Linear Chandelier, Brushed Black, 4000K",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,1055.0,1107.75
10174-013-4K,"Siena, 8 Light Linear Chandelier, Brushed Black, 4000K",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,1055.0,1107.75
10174-013-35K,"Siena, Linear LED Pendant, Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,1055.0,1107.75
10174-013-35K,"Siena, Linear LED Pendant, Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-26,1.0,1055.0,1107.75
10174-014,"Siena, 8 Light Linear Chandelier, Brushed Gold",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-10,1.0,791.25,830.81
10174-014,"Siena, 8 Light Linear Chandelier, Brushed Gold",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-27,1.0,986.0,1035.3
10174-014-35K,"Siena, 8 Light Linear Chandelier, Brushed Gold",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,1055.0,1107.75
10174-60-014,"Siena, 10 Light LED Chandelier, Brushed Gold, 10 x 6W",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-22,1.0,1480.0,1554.0
10175-02-4000K,"Nettuno, Small LED Chandelier, Matt Black  ",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,1166.0,1224.3
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,1014.0,1064.7
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1.0,1014.0,1064.7
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-10-17,1.0,1014.0,1064.7
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-25,3.0,3042.0,3194.1
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,1723.8,1809.99
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,1.0,1014.0,1064.7
10175-015,"Nettuno, Small LED Chandelier, Metallic Brushed Grey",10,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-05-02,1.0,709.8,745.29
10175-031,"Nettuno, Small LED Chandelier, Metallic Brushed Champagne",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-16,1.0,1014.0,1064.7
10175-031,"Nettuno, Small LED Chandelier, Metallic Brushed Champagne",3,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-02-03,1.0,946.0,993.3
10175-031,"Nettuno, Small LED Chandelier, Metallic Brushed Champagne",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,1014.0,1064.7
10176-02-4000K,"Nettuno, Large LED Chandelier, Matte Black ",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,1653.0,1735.65
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-21,4.0,5368.0,5636.4
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-27,1.0,1342.0,1409.1
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-07-02,1.0,1437.0,1508.85
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-02-07,1.0,1437.0,1508.85
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-09-05,1.0,1437.0,1508.85
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-04-11,1.0,1437.0,1508.85
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-02-20,1.0,1437.0,1508.85
10176-015,"Nettuno, Large LED Chandelier, Metallic Brushed Grey",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-18,2.0,2874.0,3017.7
10176-031,"Nettuno, Large LED Chandelier, Metallic Brushed Champagne",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-25,1.0,1437.0,1508.85
10176-031,"Nettuno, Large LED Chandelier, Metallic Brushed Champagne",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-25,1.0,1437.0,1508.85
10176-031,"Nettuno, Large LED Chandelier, Metallic Brushed Champagne",4,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-28,1.0,718.5,754.42
10176-031,"Nettuno, Large LED Chandelier, Metallic Brushed Champagne",4,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-28,1.0,1437.0,1508.85
10177-015,"Nettuno, Small Oval LED Chandelier, Metallic Brushed Grey",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,1131.0,1187.55
10177-015,"Nettuno, Small Oval LED Chandelier, Metallic Brushed Grey",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-22,1.0,1131.0,1187.55
10177-031,"Nettuno, Small Oval LED Chandelier, Metallic Brushed Champagne",1,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-04-07,1.0,1131.0,1187.55
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,1567.0,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1.0,1567.0,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-06-27,1.0,1567.0,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-29,2.0,3134.0,3290.7
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,1.0,1331.95,1398.55
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-16,1.0,1567.0,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-02,1.0,1567.0,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",9,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-18,1.0,1567.0,1645.35
10178-031,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Champagne",1,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-06-13,1.0,1567.0,1645.35
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-07,2.0,858.0,900.9
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-06,2.0,858.0,900.9
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",3,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,523.6,549.78
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",3,AB,C00472,Vivid Concepts Inc. - Calgary,MR - Luminescence,CAD,2025-08-28,1.0,598.4,628.32
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-05,1.0,748.0,785.4
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-13,2.0,430.0,451.5
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-24,3.0,484.5,508.72
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1.0,142.8,149.94
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-01-17,3.0,570.0,598.5
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-08-15,3.0,612.0,642.6
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-30,4.0,816.0,856.8
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1.0,204.0,214.2
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,3.0,612.0,642.6
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-24,4.0,646.0,678.3
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-17,2.0,380.0,399.0
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-09-19,3.0,612.0,642.6
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,1.0,173.4,182.07
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",34,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,4.0,646.0,678.3
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-26,2.0,323.0,339.15
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,142.8,149.94
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-08-08,2.0,408.0,428.4
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-01-24,2.0,380.0,399.0
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,6.0,1040.4,1092.42
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,10.0,1734.0,1820.7
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-26,4.0,646.0,678.3
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,6.0,1101.6,1156.68
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-10-17,2.0,408.0,428.4
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-18,4.0,816.0,856.8
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,132.6,139.23
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,2.0,346.8,364.14
10193-030,"Adelfia, 1 Light LED Pendant, Painted Antique Brass",45,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,3.0,612.0,642.6
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-10,2.0,938.0,984.9
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,1.0,469.0,492.45
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-05-09,1.0,469.0,492.45
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1.0,469.0,492.45
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-10,1.0,438.0,459.9
10194-02,"Adelfia, 3 Light Round LED Pendant, Matte Black",8,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-09-19,1.0,469.0,492.45
