SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2024-11-12,1,1750,1837.5
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2024-01-25,1,1413,1483.65
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2023-11-08,1,989.1,1038.56
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-06-28,1,1243.55,1305.72
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-06-14,1,1243.55,1305.72
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-07-27,1,1413,1483.65
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,1,1130.4,1186.92
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-06-27,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00188,Robinson - Penticton,MR - Luminescence,CAD,2024-01-18,1,1463,1536.15
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-11-21,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-29,2,3134,3290.7
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,1,1331.95,1398.55
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-16,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-02,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-18,1,1567,1645.35
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-15,1,1463,1463
10178-015,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Grey",22,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2023-10-31,1,989.1,1038.55
10178-031,"Nettuno, Large Oval LED Chandelier, Metallic Brushed Champagne",1,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-06-13,1,1567,1645.35
10180-025,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Cream Beads",3,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-12-06,2,858,900.9
10180-025,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Cream Beads",3,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-06-20,1,432.8,454.44
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-08-02,1,541,541
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,1,432.8,454.44
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",7,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2023-09-14,1,270.5,284.02
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",7,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-07,2,858,900.9
10180-026,"Molfetta, 3 Light Convertible Flushmount / Pendant, Antique Brass with Black Beads",7,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-06,2,858,900.9
10181-025,"Molfetta, 5 Light Chandelier, Antique Brass with Cream Beads",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,1,737.6,774.48
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",4,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1,523.6,549.78
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",4,AB,C00472,Vivid Concepts Inc. - Calgary,MR - Luminescence,CAD,2025-08-28,1,598.4,628.32
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-05,1,748,785.4
10181-026,"Molfetta, 5 Light Chandelier, Antique Brass with Black Beads",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-09-14,1,922,968.1
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-13,2,430,451.5
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-24,3,484.5,508.72
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1,142.8,149.94
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-01-17,3,570,598.5
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-11-15,3,570,598.5
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2023-11-28,1,180,189
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-01-18,3,540,567
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-12-29,3,540,567
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-11-07,2,408,428.4
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-08-15,3,612,642.6
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-11-21,2,408,428.4
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-30,4,816,856.8
10193-02,"Adelfia, 1 Light LED Pendant, Matte Black",100,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1,204,214.2
